GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C8H001,C8H002,C8H003,C8H004,C8H005,C8H006
"G4700170","1980","3","6","Tennessee","47",,,,"Bristol","0170",,,,,,,,,,,,"BRISTOL CITY",6144,96,14,2914,109,28
"G4700175","1980","3","6","Tennessee","47",,,,"Brownsville","0175",,,,,,,,,,,,"BROWNSVILLE TOWN",1910,121,36,951,87,51
"G4700180","1980","3","6","Tennessee","47",,,,"Bruceton","0180",,,,,,,,,,,,"BRUCETON TOWN",513,5,0,113,3,0
"G4700185","1980","3","6","Tennessee","47",,,,"Bulls Gap","0185",,,,,,,,,,,,"BULLS GAP TOWN",222,10,2,73,1,1
"G4700187","1980","3","6","Tennessee","47",,,,"Burlison","0187",,,,,,,,,,,,"BURLISON TOWN",119,0,0,25,5,0
"G4700190","1980","3","6","Tennessee","47",,,,"Burns","0190",,,,,,,,,,,,"BURNS TOWN",212,9,0,47,1,0
"G4700195","1980","3","6","Tennessee","47",,,,"Byrdstown","0195",,,,,,,,,,,,"BYRDSTOWN TOWN",246,8,1,49,3,0
"G4700197","1980","3","6","Tennessee","47",,,,"Calhoun","0197",,,,,,,,,,,,"CALHOUN TOWN",167,7,1,34,3,0
"G4700200","1980","3","6","Tennessee","47",,,,"Camden","0200",,,,,,,,,,,,"CAMDEN TOWN",890,21,2,362,14,3
"G4700205","1980","3","6","Tennessee","47",,,,"Carthage","0205",,,,,,,,,,,,"CARTHAGE TOWN",674,17,1,352,16,4
"G4700208","1980","3","6","Tennessee","47",,,,"Caryville","0208",,,,,,,,,,,,"CARYVILLE TOWN",491,20,4,178,16,1
"G4700210","1980","3","6","Tennessee","47",,,,"Cedar Bluff","0210",,,,,,,,,,,,"CEDAR BLUFF %CDP<",2290,15,1,1477,11,5
"G4700213","1980","3","6","Tennessee","47",,,,"Cedar Hill","0213",,,,,,,,,,,,"CEDAR HILL TOWN",104,4,2,31,3,1
"G4700215","1980","3","6","Tennessee","47",,,,"Celina","0215",,,,,,,,,,,,"CELINA TOWN",447,6,0,139,7,1
"G4700220","1980","3","6","Tennessee","47",,,,"Centertown","0220",,,,,,,,,,,,"CENTERTOWN TOWN",84,1,0,20,1,0
"G4700225","1980","3","6","Tennessee","47",,,,"Centerville","0225",,,,,,,,,,,,"CENTERVILLE TOWN",792,5,1,287,18,4
"G4700227","1980","3","6","Tennessee","47",,,,"Central","0227",,,,,,,,,,,,"CENTRAL %CDP<",702,12,3,196,9,2
"G4700230","1980","3","6","Tennessee","47",,,,"Chapel Hill","0230",,,,,,,,,,,,"CHAPEL HILL TOWN",252,8,1,49,3,1
"G4700235","1980","3","6","Tennessee","47",,,,"Charleston","0235",,,,,,,,,,,,"CHARLESTON TOWN",190,4,3,55,5,0
"G4700240","1980","3","6","Tennessee","47",,,,"Charlotte","0240",,,,,,,,,,,,"CHARLOTTE TOWN",214,9,1,45,3,1
"G4700245","1980","3","6","Tennessee","47",,,,"Chattanooga","0245",,,,,,,,,,,,"CHATTANOOGA CITY",34025,760,135,25240,1560,419
"G4700246","1980","3","6","Tennessee","47",,,,"Cherokee","0246",,,,,,,,,,,,"CHEROKEE %CDP<",469,4,3,321,4,1
"G4700247","1980","3","6","Tennessee","47",,,,"Church Hill","0247",,,,,,,,,,,,"CHURCH HILL TOWN",1102,22,1,350,11,2
"G4700248","1980","3","6","Tennessee","47",,,,"Clarksburg","0248",,,,,,,,,,,,"CLARKSBURG TOWN",129,1,1,22,2,0
"G4700250","1980","3","6","Tennessee","47",,,,"Clarksville","0250",,,,,,,,,,,,"CLARKSVILLE CITY",9304,185,38,7883,311,96
"G4700255","1980","3","6","Tennessee","47",,,,"Cleveland","0255",,,,,,,,,,,,"CLEVELAND CITY",5519,90,21,4068,194,54
"G4700260","1980","3","6","Tennessee","47",,,,"Clifton","0260",,,,,,,,,,,,"CLIFTON TOWN",200,11,1,71,2,0
"G4700265","1980","3","6","Tennessee","47",,,,"Clinton","0265",,,,,,,,,,,,"CLINTON TOWN",1393,18,4,530,36,5
"G4700270","1980","3","6","Tennessee","47",,,,"Coalmont","0270",,,,,,,,,,,,"COALMONT TOWN",166,10,2,21,2,0
"G4700273","1980","3","6","Tennessee","47",,,,"Collegedale","0273",,,,,,,,,,,,"COLLEGEDALE CITY",708,12,3,388,21,6
"G4700275","1980","3","6","Tennessee","47",,,,"Collierville","0275",,,,,,,,,,,,"COLLIERVILLE TOWN",1706,71,28,449,20,8
"G4700280","1980","3","6","Tennessee","47",,,,"Collinwood","0280",,,,,,,,,,,,"COLLINWOOD CITY",306,6,5,81,0,1
"G4700285","1980","3","6","Tennessee","47",,,,"Colonial Heights","0285",,,,,,,,,,,,"COLONIAL HEIGHTS %CDP<",1958,8,3,318,7,3
"G4700290","1980","3","6","Tennessee","47",,,,"Columbia","0290",,,,,,,,,,,,"COLUMBIA CITY",6302,118,32,3008,150,56
"G4700293","1980","3","6","Tennessee","47",,,,"Concord","0293",,,,,,,,,,,,"CONCORD %CDP<",2347,18,4,282,6,2
"G4700295","1980","3","6","Tennessee","47",,,,"Cookeville","0295",,,,,,,,,,,,"COOKEVILLE CITY",3617,43,3,3317,79,28
"G4700300","1980","3","6","Tennessee","47",,,,"Copperhill","0300",,,,,,,,,,,,"COPPERHILL TOWN",127,2,0,61,0,0
"G4700305","1980","3","6","Tennessee","47",,,,"Cornersville","0305",,,,,,,,,,,,"CORNERSVILLE TOWN",232,2,1,50,3,0
"G4700310","1980","3","6","Tennessee","47",,,,"Cottage Grove","0310",,,,,,,,,,,,"COTTAGE GROVE TOWN",36,1,0,11,0,0
"G4700315","1980","3","6","Tennessee","47",,,,"Covington","0315",,,,,,,,,,,,"COVINGTON CITY",1175,32,17,847,67,25
"G4700320","1980","3","6","Tennessee","47",,,,"Cowan","0320",,,,,,,,,,,,"COWAN CITY",479,13,4,138,11,4
"G4700322","1980","3","6","Tennessee","47",,,,"Crab Orchard","0322",,,,,,,,,,,,"CRAB ORCHARD TOWN",275,17,3,67,3,2
"G4700323","1980","3","6","Tennessee","47",,,,"Cross Plains","0323",,,,,,,,,,,,"CROSS PLAINS CITY",184,5,0,36,4,0
"G4700325","1980","3","6","Tennessee","47",,,,"Crossville","0325",,,,,,,,,,,,"CROSSVILLE CITY",1425,44,5,858,42,12
"G4700330","1980","3","6","Tennessee","47",,,,"Cumberland City","0330",,,,,,,,,,,,"CUMBERLAND CITY TOWN",101,1,0,12,0,0
"G4700335","1980","3","6","Tennessee","47",,,,"Cumberland Gap","0335",,,,,,,,,,,,"CUMBERLAND GAP TOWN",55,0,0,44,1,1
"G4700345","1980","3","6","Tennessee","47",,,,"Dandridge","0345",,,,,,,,,,,,"DANDRIDGE TOWN",388,14,0,99,5,3
"G4700350","1980","3","6","Tennessee","47",,,,"Dayton","0350",,,,,,,,,,,,"DAYTON CITY",1195,30,4,712,42,16
"G4700355","1980","3","6","Tennessee","47",,,,"Decatur","0355",,,,,,,,,,,,"DECATUR TOWN",314,3,2,71,4,1
"G4700360","1980","3","6","Tennessee","47",,,,"Decaturville","0360",,,,,,,,,,,,"DECATURVILLE TOWN",257,8,0,111,4,4
"G4700365","1980","3","6","Tennessee","47",,,,"Decherd","0365",,,,,,,,,,,,"DECHERD TOWN",581,18,1,192,13,3
"G4700370","1980","3","6","Tennessee","47",,,,"Denmark","0370",,,,,,,,,,,,"DENMARK TOWN",6,3,0,4,1,0
"G4700375","1980","3","6","Tennessee","47",,,,"Dickson","0375",,,,,,,,,,,,"DICKSON CITY",1782,30,4,913,26,10
"G4700385","1980","3","6","Tennessee","47",,,,"Dover","0385",,,,,,,,,,,,"DOVER TOWN",365,4,0,82,3,1
"G4700390","1980","3","6","Tennessee","47",,,,"Dowelltown","0390",,,,,,,,,,,,"DOWELLTOWN TOWN",96,3,0,38,2,1
"G4700392","1980","3","6","Tennessee","47",,,,"Doyle","0392",,,,,,,,,,,,"DOYLE TOWN",112,1,0,33,1,0
"G4700395","1980","3","6","Tennessee","47",,,,"Dresden","0395",,,,,,,,,,,,"DRESDEN TOWN",589,6,0,299,16,4
"G4700400","1980","3","6","Tennessee","47",,,,"Ducktown","0400",,,,,,,,,,,,"DUCKTOWN CITY",145,6,3,69,1,1
"G4700405","1980","3","6","Tennessee","47",,,,"Dunlap","0405",,,,,,,,,,,,"DUNLAP CITY",935,40,5,276,15,4
"G4700415","1980","3","6","Tennessee","47",,,,"Dyer","0415",,,,,,,,,,,,"DYER CITY",759,12,0,198,10,1
"G4700420","1980","3","6","Tennessee","47",,,,"Dyersburg","0420",,,,,,,,,,,,"DYERSBURG CITY",3577,76,19,2267,101,49
"G4700425","1980","3","6","Tennessee","47",,,,"Eagleton Village","0425",,,,,,,,,,,,"EAGLETON VILLAGE %CDP<",1490,25,1,465,23,2
"G4700430","1980","3","6","Tennessee","47",,,,"Eagleville","0430",,,,,,,,,,,,"EAGLEVILLE TOWN",130,2,0,47,1,0
"G4700435","1980","3","6","Tennessee","47",,,,"East Cleveland","0435",,,,,,,,,,,,"EAST CLEVELAND %CDP<",293,29,6,160,27,10
"G4700440","1980","3","6","Tennessee","47",,,,"East Ridge","0440",,,,,,,,,,,,"EAST RIDGE CITY",5733,41,2,2543,49,9
"G4700442","1980","3","6","Tennessee","47",,,,"Eastview","0442",,,,,,,,,,,,"EASTVIEW TOWN",178,2,0,43,1,0
"G4700445","1980","3","6","Tennessee","47",,,,"Elizabethton","0445",,,,,,,,,,,,"ELIZABETHTON CITY",3227,49,7,1412,62,6
"G4700450","1980","3","6","Tennessee","47",,,,"Elkton","0450",,,,,,,,,,,,"ELKTON TOWN",129,8,2,43,2,2
"G4700460","1980","3","6","Tennessee","47",,,,"Englewood","0460",,,,,,,,,,,,"ENGLEWOOD TOWN",514,14,2,155,10,0
"G4700465","1980","3","6","Tennessee","47",,,,"Enville","0465",,,,,,,,,,,,"ENVILLE TOWN",95,0,0,19,1,1
"G4700475","1980","3","6","Tennessee","47",,,,"Erin","0475",,,,,,,,,,,,"ERIN CITY",401,9,1,162,7,3
"G4700480","1980","3","6","Tennessee","47",,,,"Erwin","0480",,,,,,,,,,,,"ERWIN CITY",1426,16,1,430,8,3
"G4700485","1980","3","6","Tennessee","47",,,,"Estill Springs","0485",,,,,,,,,,,,"ESTILL SPRINGS TOWN",376,3,0,102,1,3
"G4700488","1980","3","6","Tennessee","47",,,,"Ethridge","0488",,,,,,,,,,,,"ETHRIDGE CITY",168,2,0,43,1,2
"G4700490","1980","3","6","Tennessee","47",,,,"Etowah","0490",,,,,,,,,,,,"ETOWAH CITY",1052,17,3,381,19,2
"G4700493","1980","3","6","Tennessee","47",,,,"Fairmount","0493",,,,,,,,,,,,"FAIRMOUNT %CDP<",337,8,2,72,3,1
"G4700495","1980","3","6","Tennessee","47",,,,"Fairview","0495",,,,,,,,,,,,"FAIRVIEW CITY",932,23,2,159,15,1
"G4700497","1980","3","6","Tennessee","47",,,,"Fall Branch","0497",,,,,,,,,,,,"FALL BRANCH %CDP<",379,9,3,82,2,0
"G4700500","1980","3","6","Tennessee","47",,,,"Fayetteville","0500",,,,,,,,,,,,"FAYETTEVILLE CITY",1740,18,5,1193,54,20
"G4700503","1980","3","6","Tennessee","47",,,,"Finger","0503",,,,,,,,,,,,"FINGER TOWN",82,1,1,9,0,1
"G4700506","1980","3","6","Tennessee","47",,,,"Finley","0506",,,,,,,,,,,,"FINLEY %CDP<",269,5,0,87,10,2
"G4700510","1980","3","6","Tennessee","47",,,,"Fordtown","0510",,,,,,,,,,,,"FORDTOWN %CDP<",573,5,1,159,1,2
"G4700513","1980","3","6","Tennessee","47",,,,"Forest Hills","0513",,,,,,,,,,,,"FOREST HILLS CITY",1440,1,1,64,0,0
"G4700515","1980","3","6","Tennessee","47",,,,"Franklin","0515",,,,,,,,,,,,"FRANKLIN CITY",2462,82,20,1652,101,34
"G4700520","1980","3","6","Tennessee","47",,,,"Friendship","0520",,,,,,,,,,,,"FRIENDSHIP TOWN",218,4,1,83,4,1
"G4700525","1980","3","6","Tennessee","47",,,,"Friendsville","0525",,,,,,,,,,,,"FRIENDSVILLE CITY",195,11,1,43,4,1
"G4700530","1980","3","6","Tennessee","47",,,,"Gadsden","0530",,,,,,,,,,,,"GADSDEN TOWN",177,8,3,34,1,0
"G4700535","1980","3","6","Tennessee","47",,,,"Gainesboro","0535",,,,,,,,,,,,"GAINESBORO TOWN",269,7,3,138,6,1
"G4700540","1980","3","6","Tennessee","47",,,,"Gallatin","0540",,,,,,,,,,,,"GALLATIN CITY",3932,74,22,1930,118,31
"G4700543","1980","3","6","Tennessee","47",,,,"Gallaway","0543",,,,,,,,,,,,"GALLAWAY CITY",59,6,1,119,14,5
"G4700545","1980","3","6","Tennessee","47",,,,"Garland","0545",,,,,,,,,,,,"GARLAND TOWN",101,0,0,17,2,0
"G4700550","1980","3","6","Tennessee","47",,,,"Gates","0550",,,,,,,,,,,,"GATES TOWN",182,6,1,43,10,5
"G4700555","1980","3","6","Tennessee","47",,,,"Gatlinburg","0555",,,,,,,,,,,,"GATLINBURG CITY",829,14,7,459,13,3
"G4700560","1980","3","6","Tennessee","47",,,,"Germantown","0560",,,,,,,,,,,,"GERMANTOWN CITY",5338,6,2,852,11,0
"G4700565","1980","3","6","Tennessee","47",,,,"Gibson","0565",,,,,,,,,,,,"GIBSON TOWN",133,2,2,25,4,0
"G4700567","1980","3","6","Tennessee","47",,,,"Gilt Edge","0567",,,,,,,,,,,,"GILT EDGE TOWN",38,1,0,7,0,3
"G4700570","1980","3","6","Tennessee","47",,,,"Gleason","0570",,,,,,,,,,,,"GLEASON TOWN",383,6,3,112,6,1
"G4700575","1980","3","6","Tennessee","47",,,,"Goodlettsville","0575",,,,,,,,,,,,"GOODLETTSVILLE CITY",2071,24,1,713,21,0
"G4700580","1980","3","6","Tennessee","47",,,,"Gordonsville","0580",,,,,,,,,,,,"GORDONSVILLE TOWN",247,7,2,54,5,0
"G4700585","1980","3","6","Tennessee","47",,,,"Grand Junction","0585",,,,,,,,,,,,"GRAND JUNCTION CITY",109,1,0,43,2,0
"G4700588","1980","3","6","Tennessee","47",,,,"Gray","0588",,,,,,,,,,,,"GRAY %CDP<",304,2,1,59,3,0
"G4700590","1980","3","6","Tennessee","47",,,,"Graysville","0590",,,,,,,,,,,,"GRAYSVILLE TOWN",341,12,4,82,7,1
"G4700595","1980","3","6","Tennessee","47",,,,"Greenback","0595",,,,,,,,,,,,"GREENBACK CITY",158,3,1,30,4,1
"G4700600","1980","3","6","Tennessee","47",,,,"Greenbrier","0600",,,,,,,,,,,,"GREENBRIER TOWN",860,17,3,187,8,0
"G4700605","1980","3","6","Tennessee","47",,,,"Greeneville","0605",,,,,,,,,,,,"GREENEVILLE TOWN",3482,43,5,1814,85,18
"G4700610","1980","3","6","Tennessee","47",,,,"Greenfield","0610",,,,,,,,,,,,"GREENFIELD TOWN",648,10,5,214,8,1
"G4700615","1980","3","6","Tennessee","47",,,,"Halls","0615",,,,,,,,,,,,"HALLS TOWN",564,22,6,331,15,8
"G4700617","1980","3","6","Tennessee","47",,,,"Halls","0617",,,,,,,,,,,,"HALLS %CDP<",2790,35,10,634,20,2
"G4700619","1980","3","6","Tennessee","47",,,,"Hampton","0619",,,,,,,,,,,,"HAMPTON %CDP<",623,21,1,159,8,2
"G4700625","1980","3","6","Tennessee","47",,,,"Harriman","0625",,,,,,,,,,,,"HARRIMAN CITY",1810,48,9,1134,65,25
"G4700627","1980","3","6","Tennessee","47",,,,"Harrison","0627",,,,,,,,,,,,"HARRISON %CDP<",1637,19,2,304,14,3
"G4700629","1980","3","6","Tennessee","47",,,,"Harrogate-Shawanee","0629",,,,,,,,,,,,"HARROGATE-SHAWANEE %CDP<",699,10,2,157,6,6
"G4700630","1980","3","6","Tennessee","47",,,,"Hartsville","0630",,,,,,,,,,,,"HARTSVILLE TOWN",624,13,3,355,24,10
"G4700635","1980","3","6","Tennessee","47",,,,"Henderson","0635",,,,,,,,,,,,"HENDERSON CITY",805,21,5,430,28,8
"G4700637","1980","3","6","Tennessee","47",,,,"Hendersonville","0637",,,,,,,,,,,,"HENDERSONVILLE CITY",6613,83,9,1653,43,5
"G4700645","1980","3","6","Tennessee","47",,,,"Henning","0645",,,,,,,,,,,,"HENNING TOWN",156,4,3,69,6,5
"G4700650","1980","3","6","Tennessee","47",,,,"Henry","0650",,,,,,,,,,,,"HENRY TOWN",80,1,0,25,1,0
"G4700655","1980","3","6","Tennessee","47",,,,"Hickory Valley","0655",,,,,,,,,,,,"HICKORY VALLEY TOWN",56,2,1,14,2,5
"G4700665","1980","3","6","Tennessee","47",,,,"Hohenwald","0665",,,,,,,,,,,,"HOHENWALD CITY",1024,21,2,409,20,7
"G4700670","1980","3","6","Tennessee","47",,,,"Hollow Rock","0670",,,,,,,,,,,,"HOLLOW ROCK TOWN",261,10,1,80,3,1
"G4700675","1980","3","6","Tennessee","47",,,,"Hornbeak","0675",,,,,,,,,,,,"HORNBEAK TOWN",140,3,0,38,1,0
"G4700680","1980","3","6","Tennessee","47",,,,"Hornsby","0680",,,,,,,,,,,,"HORNSBY TOWN",109,1,0,32,4,1
"G4700685","1980","3","6","Tennessee","47",,,,"Humboldt","0685",,,,,,,,,,,,"HUMBOLDT CITY",2365,75,30,1111,62,33
"G4700688","1980","3","6","Tennessee","47",,,,"Hunter","0688",,,,,,,,,,,,"HUNTER %CDP<",418,6,0,76,6,1
"G4700690","1980","3","6","Tennessee","47",,,,"Huntingdon","0690",,,,,,,,,,,,"HUNTINGDON TOWN",1069,7,1,408,27,5
"G4700695","1980","3","6","Tennessee","47",,,,"Huntland","0695",,,,,,,,,,,,"HUNTLAND TOWN",292,4,1,52,6,1
"G4700697","1980","3","6","Tennessee","47",,,,"Huntsville","0697",,,,,,,,,,,,"HUNTSVILLE TOWN",101,2,1,74,3,2
"G4700701","1980","3","6","Tennessee","47",,,,"Indian Springs","0701",,,,,,,,,,,,"INDIAN SPRINGS %CDP<",646,3,0,50,3,0
"G4700703","1980","3","6","Tennessee","47",,,,"Iron City","0703",,,,,,,,,,,,"IRON CITY CITY",128,4,0,27,1,2
"G4700704","1980","3","6","Tennessee","47",,,,"Jacksboro","0704",,,,,,,,,,,,"JACKSBORO TOWN",377,13,3,218,9,5
"G4700705","1980","3","6","Tennessee","47",,,,"Jackson","0705",,,,,,,,,,,,"JACKSON CITY",10402,218,56,6970,319,167
"G4700710","1980","3","6","Tennessee","47",,,,"Jamestown","0710",,,,,,,,,,,,"JAMESTOWN CITY",553,17,3,315,17,7
"G4700715","1980","3","6","Tennessee","47",,,,"Jasper","0715",,,,,,,,,,,,"JASPER TOWN",745,14,3,214,2,2
"G4700720","1980","3","6","Tennessee","47",,,,"Jefferson City","0720",,,,,,,,,,,,"JEFFERSON CITY TOWN",999,13,3,719,18,10
"G4700725","1980","3","6","Tennessee","47",,,,"Jellico","0725",,,,,,,,,,,,"JELLICO CITY",658,30,3,364,18,6
"G4700730","1980","3","6","Tennessee","47",,,,"Johnson City","0730",,,,,,,,,,,,"JOHNSON CITY CITY",8006,146,19,5581,223,56
"G4700740","1980","3","6","Tennessee","47",,,,"Jonesboro","0740",,,,,,,,,,,,"JONESBORO TOWN",717,13,1,254,8,2
"G4700744","1980","3","6","Tennessee","47",,,,"Karns","0744",,,,,,,,,,,,"KARNS %CDP<",371,3,0,54,1,0
"G4700745","1980","3","6","Tennessee","47",,,,"Kenton","0745",,,,,,,,,,,,"KENTON TOWN",400,7,3,152,7,5
"G4700747","1980","3","6","Tennessee","47",,,,"Kimball","0747",,,,,,,,,,,,"KIMBALL TOWN",343,10,1,77,3,2
"G4700750","1980","3","6","Tennessee","47",,,,"Kingsport","0750",,,,,,,,,,,,"KINGSPORT CITY",7938,98,10,4440,145,34
"G4700755","1980","3","6","Tennessee","47",,,,"Kingston","0755",,,,,,,,,,,,"KINGSTON CITY",1315,15,3,313,13,1
"G4700756","1980","3","6","Tennessee","47",,,,"Kingston Springs","0756",,,,,,,,,,,,"KINGSTON SPRINGS TOWN",288,7,2,39,3,0
"G4700760","1980","3","6","Tennessee","47",,,,"Knoxville","0760",,,,,,,,,,,,"KNOXVILLE CITY",34409,570,96,32095,1008,396
"G4700765","1980","3","6","Tennessee","47",,,,"Lafayette","0765",,,,,,,,,,,,"LAFAYETTE CITY",1101,19,1,308,19,6
"G4700770","1980","3","6","Tennessee","47",,,,"La Follette","0770",,,,,,,,,,,,"LA FOLLETTE CITY",1883,69,16,1025,62,20
"G4700775","1980","3","6","Tennessee","47",,,,"La Grange","0775",,,,,,,,,,,,"LA GRANGE TOWN",48,0,1,17,1,1
"G4700777","1980","3","6","Tennessee","47",,,,"Lake City","0777",,,,,,,,,,,,"LAKE CITY TOWN",466,19,6,325,27,5
"G4700778","1980","3","6","Tennessee","47",,,,"Lakeland","0778",,,,,,,,,,,,"LAKELAND CITY",170,9,0,25,4,1
"G4700781","1980","3","6","Tennessee","47",,,,"Lakesite","0781",,,,,,,,,,,,"LAKESITE CITY",146,2,0,66,3,0
"G4700783","1980","3","6","Tennessee","47",,,,"Lakewood","0783",,,,,,,,,,,,"LAKEWOOD CITY",582,9,1,251,7,3
"G4700784","1980","3","6","Tennessee","47",,,,"La Vergne","0784",,,,,,,,,,,,"LA VERGNE CITY",1389,56,8,288,27,2
"G4700785","1980","3","6","Tennessee","47",,,,"Lawrenceburg","0785",,,,,,,,,,,,"LAWRENCEBURG CITY",2611,33,4,1218,53,10
"G4700790","1980","3","6","Tennessee","47",,,,"Lebanon","0790",,,,,,,,,,,,"LEBANON CITY",2430,42,10,1696,127,29
"G4700795","1980","3","6","Tennessee","47",,,,"Lenoir City","0795",,,,,,,,,,,,"LENOIR CITY CITY",1459,42,3,662,28,2
"G4700800","1980","3","6","Tennessee","47",,,,"Lewisburg","0800",,,,,,,,,,,,"LEWISBURG CITY",2112,38,9,1129,53,14
"G4700805","1980","3","6","Tennessee","47",,,,"Lexington","0805",,,,,,,,,,,,"LEXINGTON CITY",1464,28,5,684,43,11
"G4700810","1980","3","6","Tennessee","47",,,,"Liberty","0810",,,,,,,,,,,,"LIBERTY TOWN",109,4,0,30,3,1
"G4700815","1980","3","6","Tennessee","47",,,,"Linden","0815",,,,,,,,,,,,"LINDEN TOWN",324,5,2,102,2,1
"G4700820","1980","3","6","Tennessee","47",,,,"Livingston","0820",,,,,,,,,,,,"LIVINGSTON TOWN",858,17,1,390,21,6
"G4700825","1980","3","6","Tennessee","47",,,,"Lobelville","0825",,,,,,,,,,,,"LOBELVILLE CITY",296,9,0,53,4,4
"G4700835","1980","3","6","Tennessee","47",,,,"Lookout Mountain","0835",,,,,,,,,,,,"LOOKOUT MOUNTAIN TOWN",615,2,1,131,1,0
"G4700840","1980","3","6","Tennessee","47",,,,"Loretto","0840",,,,,,,,,,,,"LORETTO CITY",435,10,2,105,3,1
"G4700845","1980","3","6","Tennessee","47",,,,"Loudon","0845",,,,,,,,,,,,"LOUDON TOWN",1039,14,3,433,23,5
"G4700847","1980","3","6","Tennessee","47",,,,"Luttrell","0847",,,,,,,,,,,,"LUTTRELL TOWN",232,14,1,51,11,3
"G4700850","1980","3","6","Tennessee","47",,,,"Lynchburg","0850",,,,,,,,,,,,"LYNCHBURG TOWN",202,2,0,56,1,1
"G4700856","1980","3","6","Tennessee","47",,,,"Lynn Garden","0856",,,,,,,,,,,,"LYNN GARDEN %CDP<",1890,38,6,674,37,2
"G4700860","1980","3","6","Tennessee","47",,,,"Lynnville","0860",,,,,,,,,,,,"LYNNVILLE TOWN",122,0,2,36,1,1
"G4700865","1980","3","6","Tennessee","47",,,,"Mcewen","0865",,,,,,,,,,,,"MCEWEN TOWN",391,11,1,106,3,0
"G4700870","1980","3","6","Tennessee","47",,,,"Mckenzie","0870",,,,,,,,,,,,"MCKENZIE CITY",1371,26,7,544,27,10
"G4700875","1980","3","6","Tennessee","47",,,,"Mclemoresville","0875",,,,,,,,,,,,"MCLEMORESVILLE TOWN",110,0,0,20,1,0
"G4700880","1980","3","6","Tennessee","47",,,,"Mcminnville","0880",,,,,,,,,,,,"MCMINNVILLE CITY",2625,37,10,1504,55,13
"G4700890","1980","3","6","Tennessee","47",,,,"Madisonville","0890",,,,,,,,,,,,"MADISONVILLE TOWN",794,26,4,241,8,1
"G4700895","1980","3","6","Tennessee","47",,,,"Manchester","0895",,,,,,,,,,,,"MANCHESTER CITY",1688,36,5,889,39,9
"G4700900","1980","3","6","Tennessee","47",,,,"Martin","0900",,,,,,,,,,,,"MARTIN CITY",1440,26,2,1181,46,18
"G4700905","1980","3","6","Tennessee","47",,,,"Maryville","0905",,,,,,,,,,,,"MARYVILLE CITY",4187,46,8,2350,77,17
"G4700910","1980","3","6","Tennessee","47",,,,"Mascot","0910",,,,,,,,,,,,"MASCOT %CDP<",521,27,4,214,13,0
"G4700915","1980","3","6","Tennessee","47",,,,"Mason","0915",,,,,,,,,,,,"MASON TOWN",98,6,1,56,7,6
"G4700920","1980","3","6","Tennessee","47",,,,"Maury City","0920",,,,,,,,,,,,"MAURY CITY TOWN",266,8,2,68,6,3
"G4700925","1980","3","6","Tennessee","47",,,,"Maynardville","0925",,,,,,,,,,,,"MAYNARDVILLE CITY",222,4,3,100,6,2
"G4700930","1980","3","6","Tennessee","47",,,,"Medina","0930",,,,,,,,,,,,"MEDINA TOWN",228,3,0,55,0,0
"G4700935","1980","3","6","Tennessee","47",,,,"Medon","0935",,,,,,,,,,,,"MEDON TOWN",46,0,0,11,1,0
"G4700940","1980","3","6","Tennessee","47",,,,"Memphis","0940",,,,,,,,,,,,"MEMPHIS CITY",123806,4469,1387,91413,6308,3091
"G4700942","1980","3","6","Tennessee","47",,,,"Michie","0942",,,,,,,,,,,,"MICHIE TOWN",162,4,0,43,2,0
"G4700945","1980","3","6","Tennessee","47",,,,"Middleton","0945",,,,,,,,,,,,"MIDDLETON TOWN",173,5,0,65,1,0
"G4700946","1980","3","6","Tennessee","47",,,,"Middle Valley","0946",,,,,,,,,,,,"MIDDLE VALLEY %CDP<",3046,39,6,424,12,0
"G4700947","1980","3","6","Tennessee","47",,,,"Midway","0947",,,,,,,,,,,,"MIDWAY %CDP<",650,10,0,394,11,2
"G4700950","1980","3","6","Tennessee","47",,,,"Milan","0950",,,,,,,,,,,,"MILAN CITY",2028,34,4,895,53,24
"G4700952","1980","3","6","Tennessee","47",,,,"Milledgeville","0952",,,,,,,,,,,,"MILLEDGEVILLE TOWN",132,1,0,33,2,0
"G4700955","1980","3","6","Tennessee","47",,,,"Millington","0955",,,,,,,,,,,,"MILLINGTON CITY",1173,23,11,2389,108,28
"G4700957","1980","3","6","Tennessee","47",,,,"Minor Hill","0957",,,,,,,,,,,,"MINOR HILL CITY",160,4,0,50,3,0
"G4700960","1980","3","6","Tennessee","47",,,,"Mitchellville","0960",,,,,,,,,,,,"MITCHELLVILLE TOWN",56,4,1,14,0,0
"G4700963","1980","3","6","Tennessee","47",,,,"Monteagle","0963",,,,,,,,,,,,"MONTEAGLE TOWN",294,9,0,108,5,2
"G4700965","1980","3","6","Tennessee","47",,,,"Monterey","0965",,,,,,,,,,,,"MONTEREY TOWN",661,16,3,279,14,3
"G4700975","1980","3","6","Tennessee","47",,,,"Morrison","0975",,,,,,,,,,,,"MORRISON TOWN",155,8,1,39,3,0
"G4700980","1980","3","6","Tennessee","47",,,,"Morrison City","0980",,,,,,,,,,,,"MORRISON CITY %CDP<",576,13,0,134,6,2
