YEAR,GISJOIN,NAME,total,occupied,vacant,pct.vacant
1980,G1701190,MADISON COUNTY,93682,89006,4676,0.04991353728571123
1980,G1701210,MARION COUNTY,17816,16437,1379,0.07740233497979344
1980,G1701230,MARSHALL COUNTY,5687,5178,509,0.08950237383506242
1980,G1701250,MASON COUNTY,8475,7210,1265,0.14926253687315635
1980,G1701270,MASSAC COUNTY,6217,5731,486,0.07817275213125302
1980,G1701290,MENARD COUNTY,4607,4197,410,0.0889950075971348
1980,G1701310,MERCER COUNTY,7605,6786,819,0.1076923076923077
1980,G1701330,MONROE COUNTY,7446,7013,433,0.058152027934461455
1980,G1701350,MONTGOMERY COUNTY,12918,11963,955,0.07392785260876297
1980,G1701370,MORGAN COUNTY,14568,13623,945,0.06486820428336079
1980,G1701390,MOULTRIE COUNTY,5491,5148,343,0.062465853214350754
1980,G1701410,OGLE COUNTY,17288,16311,977,0.05651318833873207
1980,G1701430,PEORIA COUNTY,79356,73329,6027,0.07594888855285045
1980,G1701450,PERRY COUNTY,9006,8137,869,0.09649122807017543
1980,G1701470,PIATT COUNTY,6318,5939,379,0.05998733776511554
1980,G1701490,PIKE COUNTY,8268,7319,949,0.11477987421383648
1980,G1701510,POPE COUNTY,1931,1549,382,0.1978249611600207
1980,G1701530,PULASKI COUNTY,3660,3310,350,0.09562841530054644
1980,G1701550,PUTNAM COUNTY,2461,2155,306,0.1243396993092239
1980,G1701570,RANDOLPH COUNTY,12926,11833,1093,0.08455825468048894
1980,G1701590,RICHLAND COUNTY,7440,6721,719,0.09663978494623655
1980,G1701610,ROCK ISLAND COUNTY,63503,61052,2451,0.03859660173535109
1980,G1701630,ST. CLAIR COUNTY,97443,90980,6463,0.06632595466067343
1980,G1701650,SALINE COUNTY,12321,11250,1071,0.08692476260043827
1980,G1701670,SANGAMON COUNTY,72886,68022,4864,0.06673435227615729
1980,G1701690,SCHUYLER COUNTY,3608,3182,426,0.1180709534368071
1980,G1701710,SCOTT COUNTY,2536,2302,234,0.09227129337539432
1980,G1701730,SHELBY COUNTY,9883,8707,1176,0.11899220884346859
1980,G1701750,STARK COUNTY,2874,2653,221,0.07689631176061239
1980,G1701770,STEPHENSON COUNTY,19309,18439,870,0.045056709306540994
1980,G1701790,TAZEWELL COUNTY,48897,46383,2514,0.051414197190011654
1980,G1701810,UNION COUNTY,7069,6647,422,0.05969726976941576
1980,G1701830,VERMILION COUNTY,38354,35371,2983,0.07777546018668197
1980,G1701850,WABASH COUNTY,5707,5160,547,0.09584720518661294
1980,G1701870,WARREN COUNTY,8570,7887,683,0.07969661610268378
1980,G1701890,WASHINGTON COUNTY,6269,5606,663,0.1057584941776998
1980,G1701910,WAYNE COUNTY,7790,6979,811,0.10410783055198973
1980,G1701930,WHITE COUNTY,7846,7047,799,0.10183533010451186
1980,G1701950,WHITESIDE COUNTY,24098,23200,898,0.037264503278280355
1980,G1701970,WILL COUNTY,109754,103071,6683,0.06089071924485668
1980,G1701990,WILLIAMSON COUNTY,24277,21825,2452,0.1010009473987725
1980,G1702010,WINNEBAGO COUNTY,93184,89408,3776,0.040521978021978024
1980,G1702030,WOODFORD COUNTY,11799,11055,744,0.06305619120264429
1980,G1800010,ADAMS COUNTY,10200,9625,575,0.056372549019607844
1980,G1800030,ALLEN COUNTY,110767,104403,6364,0.05745393483618767
1980,G1800050,BARTHOLOMEW COUNTY,23989,22804,1185,0.04939764058526825
1980,G1800070,BENTON COUNTY,3955,3653,302,0.07635903919089759
1980,G1800090,BLACKFORD COUNTY,6074,5577,497,0.0818241685874218
1980,G1800110,BOONE COUNTY,13484,12647,837,0.06207356867398398
1980,G1800130,BROWN COUNTY,6033,4432,1601,0.2653737775567711
1980,G1800150,CARROLL COUNTY,8400,6991,1409,0.16773809523809524
1980,G1800170,CASS COUNTY,15769,14715,1054,0.06684000253662249
1980,G1800190,CLARK COUNTY,33083,31021,2062,0.06232808391016534
1980,G1800210,CLAY COUNTY,10283,9232,1051,0.10220752698628804
1980,G1800230,CLINTON COUNTY,12155,11325,830,0.06828465651995064
1980,G1800250,CRAWFORD COUNTY,4126,3462,664,0.16093068347067377
1980,G1800270,DAVIESS COUNTY,10557,9878,679,0.06431751444539169
1980,G1800290,DEARBORN COUNTY,12412,11486,926,0.07460522075410893
1980,G1800310,DECATUR COUNTY,8750,8069,681,0.07782857142857143
1980,G1800330,DE KALB COUNTY,12284,11437,847,0.06895148160208402
1980,G1800350,DELAWARE COUNTY,47583,44670,2913,0.06121934304268331
1980,G1800370,DUBOIS COUNTY,11813,11201,612,0.05180733090662829
1980,G1800390,ELKHART COUNTY,51861,48148,3713,0.07159522569946589
1980,G1800410,FAYETTE COUNTY,10633,9960,673,0.06329352017304618
1980,G1800430,FLOYD COUNTY,22776,21459,1317,0.057824025289778716
1980,G1800450,FOUNTAIN COUNTY,7731,6972,759,0.09817617384555685
1980,G1800470,FRANKLIN COUNTY,6676,6137,539,0.08073696824445777
1980,G1800490,FULTON COUNTY,8632,7203,1429,0.16554680259499538
1980,G1800510,GIBSON COUNTY,13057,12180,877,0.06716703683847744
1980,G1800530,GRANT COUNTY,30176,27943,2233,0.0739992046659597
1980,G1800550,GREENE COUNTY,12625,11519,1106,0.0876039603960396
1980,G1800570,HAMILTON COUNTY,29071,27263,1808,0.0621925630353273
1980,G1800590,HANCOCK COUNTY,15156,14472,684,0.04513064133016627
1980,G1800610,HARRISON COUNTY,9972,9085,887,0.0889490573606097
1980,G1800630,HENDRICKS COUNTY,23639,22683,956,0.04044164304750624
1980,G1800650,HENRY COUNTY,19985,18796,1189,0.05949462096572429
1980,G1800670,HOWARD COUNTY,32919,31050,1869,0.05677572222728516
1980,G1800690,HUNTINGTON COUNTY,13280,12363,917,0.06905120481927711
1980,G1800710,JACKSON COUNTY,13885,12955,930,0.06697875405113432
1980,G1800730,JASPER COUNTY,8750,8288,462,0.0528
1980,G1800750,JAY COUNTY,9072,8359,713,0.07859347442680777
1980,G1800770,JEFFERSON COUNTY,11159,10288,871,0.0780535890312752
1980,G1800790,JENNINGS COUNTY,7817,7312,505,0.06460278879365486
1980,G1800810,JOHNSON COUNTY,27228,25345,1883,0.06915675040399588
1980,G1800830,KNOX COUNTY,16416,15481,935,0.05695662768031189
1980,G1800850,KOSCIUSKO COUNTY,29337,20863,8474,0.28885025735419434
1980,G1800870,LAGRANGE COUNTY,10575,7771,2804,0.26515366430260046
1980,G1800890,LAKE COUNTY,186383,175098,11285,0.060547367517423796
1980,G1800910,LA PORTE COUNTY,40545,37405,3140,0.07744481440374892
1980,G1800930,LAWRENCE COUNTY,16577,15525,1052,0.06346142245279604
1980,G1800950,MADISON COUNTY,53361,49985,3376,0.06326718015029703
1980,G1800970,MARION COUNTY,309557,285092,24465,0.07903229453703195
1980,G1800990,MARSHALL COUNTY,15371,13640,1731,0.1126146639776202
1980,G1801010,MARTIN COUNTY,4115,3793,322,0.07825030376670716
1980,G1801030,MIAMI COUNTY,14617,13685,932,0.0637613737429021
1980,G1801050,MONROE COUNTY,36213,33952,2261,0.06243614171706293
1980,G1801070,MONTGOMERY COUNTY,13771,12967,804,0.05838355965434609
1980,G1801090,MORGAN COUNTY,18249,17160,1089,0.059674502712477394
1980,G1801110,NEWTON COUNTY,5502,5059,443,0.08051617593602327
1980,G1801130,NOBLE COUNTY,14423,12065,2358,0.16348887194065034
1980,G1801150,OHIO COUNTY,2170,1819,351,0.16175115207373272
1980,G1801170,ORANGE COUNTY,7449,6717,732,0.09826822392267419
1980,G1801190,OWEN COUNTY,6976,5631,1345,0.1928038990825688
1980,G1801210,PARKE COUNTY,7451,5954,1497,0.20091262917729164
1980,G1801230,PERRY COUNTY,7335,6760,575,0.07839127471029311
1980,G1801250,PIKE COUNTY,5440,5049,391,0.071875
1980,G1801270,PORTER COUNTY,41529,39146,2383,0.057381588769293744
1980,G1801290,POSEY COUNTY,9937,9075,862,0.08674650296870283
1980,G1801310,PULASKI COUNTY,5417,4689,728,0.13439172973970834
1980,G1801330,PUTNAM COUNTY,10252,9404,848,0.08271556769410847
1980,G1801350,RANDOLPH COUNTY,11532,10709,823,0.07136663198057579
1980,G1801370,RIPLEY COUNTY,9183,8202,981,0.10682783404116301
1980,G1801390,RUSH COUNTY,7133,6641,492,0.06897518575634376
1980,G1801410,ST. JOSEPH COUNTY,91165,86204,4961,0.05441781385400099
1980,G1801430,SCOTT COUNTY,7277,6728,549,0.07544317713343411
1980,G1801450,SHELBY COUNTY,14935,13823,1112,0.07445597589554737
1980,G1801470,SPENCER COUNTY,6975,6417,558,0.08
1980,G1801490,STARKE COUNTY,9238,7459,1779,0.19257415024897165
1980,G1801510,STEUBEN COUNTY,15000,8754,6246,0.4164
1980,G1801530,SULLIVAN COUNTY,8818,7948,870,0.09866182807892947
1980,G1801550,SWITZERLAND COUNTY,3203,2547,656,0.20480799250702467
1980,G1801570,TIPPECANOE COUNTY,43130,40681,2449,0.056781822397403196
1980,G1801590,TIPTON COUNTY,6443,5993,450,0.0698432407263697
1980,G1801610,UNION COUNTY,2627,2410,217,0.08260373049105443
1980,G1801630,VANDERBURGH COUNTY,67502,64030,3472,0.05143551302183639
1980,G1801650,VERMILLION COUNTY,7464,6924,540,0.07234726688102894
1980,G1801670,VIGO COUNTY,43075,40278,2797,0.0649332559489263
1980,G1801690,WABASH COUNTY,13465,12586,879,0.06528035647976235
1980,G1801710,WARREN COUNTY,3402,3091,311,0.09141681363903587
1980,G1801730,WARRICK COUNTY,14753,13735,1018,0.06900291466142479
1980,G1801750,WASHINGTON COUNTY,8512,7556,956,0.11231203007518797
1980,G1801770,WAYNE COUNTY,29298,27430,1868,0.06375861833572258
1980,G1801790,WELLS COUNTY,9502,8848,654,0.06882761523889708
1980,G1801810,WHITE COUNTY,11159,8798,2361,0.2115780983959136
1980,G1801830,WHITLEY COUNTY,10219,9065,1154,0.1129269008709267
1980,G1900010,ADAIR COUNTY,3963,3615,348,0.08781226343679031
1980,G1900030,ADAMS COUNTY,2478,2216,262,0.10573042776432606
1980,G1900050,ALLAMAKEE COUNTY,6578,5215,1363,0.20720583764062026
1980,G1900070,APPANOOSE COUNTY,6706,6011,695,0.1036385326573218
1980,G1900090,AUDUBON COUNTY,3524,3192,332,0.094211123723042
1980,G1900110,BENTON COUNTY,9090,8561,529,0.05819581958195819
1980,G1900130,BLACK HAWK COUNTY,50290,48205,2085,0.04145953469874727
1980,G1900150,BOONE COUNTY,10427,9731,696,0.06674978421405965
1980,G1900170,BREMER COUNTY,8811,8454,357,0.040517534899557374
1980,G1900190,BUCHANAN COUNTY,8222,7672,550,0.06689369982972512
1980,G1900210,BUENA VISTA COUNTY,8198,7673,525,0.06404000975847768
1980,G1900230,BUTLER COUNTY,6779,6356,423,0.06239858386192654
1980,G1900250,CALHOUN COUNTY,5782,5113,669,0.11570390868211691
1980,G1900270,CARROLL COUNTY,8379,7869,510,0.060866451843895455
1980,G1900290,CASS COUNTY,7025,6524,501,0.07131672597864769
1980,G1900310,CEDAR COUNTY,7312,6771,541,0.07398796498905907
1980,G1900330,CERRO GORDO COUNTY,20931,18694,2237,0.10687497013998376
1980,G1900350,CHEROKEE COUNTY,6475,5999,476,0.07351351351351351
1980,G1900370,CHICKASAW COUNTY,5701,5359,342,0.05998947553060867
1980,G1900390,CLARKE COUNTY,3715,3356,359,0.09663526244952894
1980,G1900410,CLAY COUNTY,8043,7377,666,0.08280492353599403
1980,G1900430,CLAYTON COUNTY,8557,7487,1070,0.12504382377001286
1980,G1900450,CLINTON COUNTY,21370,20345,1025,0.04796443612540945
1980,G1900470,CRAWFORD COUNTY,7094,6661,433,0.061037496475895126
1980,G1900490,DALLAS COUNTY,11555,10688,867,0.07503245348334055
1980,G1900510,DAVIS COUNTY,3579,3278,301,0.0841017043867002
1980,G1900530,DECATUR COUNTY,3974,3458,516,0.12984398590840462
1980,G1900550,DELAWARE COUNTY,6542,6219,323,0.04937328034240294
1980,G1900570,DES MOINES COUNTY,18567,17350,1217,0.06554639952604083
1980,G1900590,DICKINSON COUNTY,10187,6033,4154,0.4077746147050162
1980,G1900610,DUBUQUE COUNTY,31506,30021,1485,0.04713387926109312
1980,G1900630,EMMET COUNTY,5268,4844,424,0.08048595292331055
1980,G1900650,FAYETTE COUNTY,9721,9093,628,0.06460240715975722
1980,G1900670,FLOYD COUNTY,7587,7084,503,0.06629761434031897
1980,G1900690,FRANKLIN COUNTY,5421,5010,411,0.07581627006087438
1980,G1900710,FREMONT COUNTY,4016,3588,428,0.10657370517928287
1980,G1900730,GREENE COUNTY,5020,4682,338,0.06733067729083665
1980,G1900750,GRUNDY COUNTY,5480,5228,252,0.04598540145985401
1980,G1900770,GUTHRIE COUNTY,5287,4572,715,0.13523737469264233
1980,G1900790,HAMILTON COUNTY,7144,6623,521,0.07292833146696528
1980,G1900810,HANCOCK COUNTY,5410,5002,408,0.07541589648798522
1980,G1900830,HARDIN COUNTY,8799,8161,638,0.07250823957267871
1980,G1900850,HARRISON COUNTY,6357,5957,400,0.06292276230926537
1980,G1900870,HENRY COUNTY,7241,6707,534,0.07374672006628918
1980,G1900890,HOWARD COUNTY,4271,4012,259,0.06064153594006087
1980,G1900910,HUMBOLDT COUNTY,5017,4620,397,0.07913095475383695
1980,G1900930,IDA COUNTY,3634,3369,265,0.07292239955971382
1980,G1900950,IOWA COUNTY,5872,5598,274,0.04666212534059946
1980,G1900970,JACKSON COUNTY,8564,7632,932,0.10882765063054647
1980,G1900990,JASPER COUNTY,14447,13564,883,0.06111995570014536
1980,G1901010,JEFFERSON COUNTY,6034,5716,318,0.052701358965860125
1980,G1901030,JOHNSON COUNTY,31583,30220,1363,0.043156128296868566
1980,G1901050,JONES COUNTY,7349,6931,418,0.05687848686896176
1980,G1901070,KEOKUK COUNTY,5398,4884,514,0.09522045201926639
1980,G1901090,KOSSUTH COUNTY,8243,7806,437,0.053014679121679
1980,G1901110,LEE COUNTY,16684,15618,1066,0.06389355070726445
1980,G1901130,LINN COUNTY,64778,61770,3008,0.04643551823149835
1980,G1901150,LOUISA COUNTY,4828,4218,610,0.1263463131731566
1980,G1901170,LUCAS COUNTY,4503,4045,458,0.10170997113035754
1980,G1901190,LYON COUNTY,4776,4488,288,0.06030150753768844
1980,G1901210,MADISON COUNTY,4967,4575,392,0.07892087779343668
1980,G1901230,MAHASKA COUNTY,9323,8611,712,0.07637026708141156
1980,G1901250,MARION COUNTY,11021,10322,699,0.06342437165411487
1980,G1901270,MARSHALL COUNTY,16338,15410,928,0.05680009793120333
1980,G1901290,MILLS COUNTY,4832,4537,295,0.06105132450331126
1980,G1901310,MITCHELL COUNTY,4735,4432,303,0.06399155227032735
1980,G1901330,MONONA COUNTY,4877,4468,409,0.08386303055156859
1980,G1901350,MONROE COUNTY,3822,3510,312,0.08163265306122448
1980,G1901370,MONTGOMERY COUNTY,5800,5270,530,0.09137931034482759
1980,G1901390,MUSCATINE COUNTY,15245,14214,1031,0.06762873073138734
1980,G1901410,O@BRIEN COUNTY,6659,6254,405,0.06081994293437453
1980,G1901430,OSCEOLA COUNTY,3266,3050,216,0.06613594611145132
1980,G1901450,PAGE COUNTY,8073,7317,756,0.09364548494983277
1980,G1901470,PALO ALTO COUNTY,5244,4624,620,0.11823035850495804
1980,G1901490,PLYMOUTH COUNTY,8860,8425,435,0.04909706546275395
1980,G1901510,POCAHONTAS COUNTY,4661,4270,391,0.08388757777301008
1980,G1901530,POLK COUNTY,122136,114817,7319,0.059925001637518835
1980,G1901550,POTTAWATTAMIE COUNTY,32419,30803,1616,0.04984731176162127
1980,G1901570,POWESHIEK COUNTY,8075,6865,1210,0.1498452012383901
1980,G1901590,RINGGOLD COUNTY,2975,2409,566,0.19025210084033614
1980,G1901610,SAC COUNTY,6073,5353,720,0.11855754981063725
1980,G1901630,SCOTT COUNTY,59764,56677,3087,0.051653169131918884
1980,G1901650,SHELBY COUNTY,5611,5218,393,0.0700409909107111
1980,G1901670,SIOUX COUNTY,10414,9915,499,0.047916266564240445
1980,G1901690,STORY COUNTY,25154,23665,1489,0.05919535660332353
1980,G1901710,TAMA COUNTY,7716,7086,630,0.08164852255054432
1980,G1901730,TAYLOR COUNTY,3682,3284,398,0.10809342748506247
1980,G1901750,UNION COUNTY,5748,5314,434,0.07550452331245651
1980,G1901770,VAN BUREN COUNTY,3484,3195,289,0.08295063145809414
1980,G1901790,WAPELLO COUNTY,16350,15436,914,0.055902140672782874
1980,G1901810,WARREN COUNTY,12177,11513,664,0.05452903013878624
1980,G1901830,WASHINGTON COUNTY,7693,7213,480,0.062394384505394515
1980,G1901850,WAYNE COUNTY,3852,3315,537,0.1394080996884735
1980,G1901870,WEBSTER COUNTY,17799,16886,913,0.05129501657396483
1980,G1901890,WINNEBAGO COUNTY,5251,4845,406,0.07731860597981337
1980,G1901910,WINNESHIEK COUNTY,7420,7063,357,0.048113207547169815
1980,G1901930,WOODBURY COUNTY,39022,36632,2390,0.06124750140946133
1980,G1901950,WORTH COUNTY,3724,3452,272,0.07303974221267455
1980,G1901970,WRIGHT COUNTY,6945,6243,702,0.10107991360691145
1980,G2000010,ALLEN COUNTY,6838,5997,841,0.12298917812225797
1980,G2000030,ANDERSON COUNTY,3628,3317,311,0.08572216097023153
1980,G2000050,ATCHISON COUNTY,6910,6225,685,0.09913169319826338
1980,G2000070,BARBER COUNTY,3033,2628,405,0.13353115727002968
1980,G2000090,BARTON COUNTY,12871,11797,1074,0.08344339989122834
1980,G2000110,BOURBON COUNTY,7194,6388,806,0.11203780928551571
1980,G2000130,BROWN COUNTY,5224,4612,612,0.11715160796324656
1980,G2000150,BUTLER COUNTY,17248,16087,1161,0.0673121521335807
1980,G2000170,CHASE COUNTY,1568,1303,265,0.1690051020408163
1980,G2000190,CHAUTAUQUA COUNTY,2320,2034,286,0.12327586206896551
1980,G2000210,CHEROKEE COUNTY,9315,8550,765,0.0821256038647343
1980,G2000230,CHEYENNE COUNTY,1782,1516,266,0.14927048260381592
1980,G2000250,CLARK COUNTY,1278,1049,229,0.17918622848200313
1980,G2000270,CLAY COUNTY,4247,3830,417,0.0981869554979986
1980,G2000290,CLOUD COUNTY,5497,4758,739,0.1344369656176096
1980,G2000310,COFFEY COUNTY,3861,3526,335,0.08676508676508676
1980,G2000330,COMANCHE COUNTY,1171,1001,170,0.14517506404782238
1980,G2000350,COWLEY COUNTY,15133,13897,1236,0.08167580783717703
1980,G2000370,CRAWFORD COUNTY,16822,15212,1610,0.09570800142670313
1980,G2000390,DECATUR COUNTY,2154,1795,359,0.16666666666666666
1980,G2000410,DICKINSON COUNTY,8684,7716,968,0.11146936895439889
1980,G2000430,DONIPHAN COUNTY,3805,3356,449,0.11800262812089356
1980,G2000450,DOUGLAS COUNTY,25494,23817,1677,0.06578018357260532
1980,G2000470,EDWARDS COUNTY,1990,1725,265,0.13316582914572864
1980,G2000490,ELK COUNTY,1975,1640,335,0.16962025316455695
1980,G2000510,ELLIS COUNTY,10248,9200,1048,0.10226385636221702
1980,G2000530,ELLSWORTH COUNTY,3270,2622,648,0.1981651376146789
1980,G2000550,FINNEY COUNTY,8994,8104,890,0.09895485879475206
1980,G2000570,FORD COUNTY,9832,8776,1056,0.10740439381611067
1980,G2000590,FRANKLIN COUNTY,8763,8148,615,0.07018144471071551
1980,G2000610,GEARY COUNTY,11088,10075,1013,0.09136002886002886
1980,G2000630,GOVE COUNTY,1596,1378,218,0.13659147869674185
1980,G2000650,GRAHAM COUNTY,1809,1514,295,0.1630735212824765
1980,G2000670,GRANT COUNTY,2602,2331,271,0.10415065334358185
1980,G2000690,GRAY COUNTY,2010,1784,226,0.11243781094527364
1980,G2000710,GREELEY COUNTY,815,670,145,0.17791411042944785
1980,G2000730,GREENWOOD COUNTY,4451,3576,875,0.19658503707032127
1980,G2000750,HAMILTON COUNTY,1273,974,299,0.23487824037706206
1980,G2000770,HARPER COUNTY,3563,3235,328,0.09205725512208812
1980,G2000790,HARVEY COUNTY,11563,10947,616,0.05327337196229352
1980,G2000810,HASKELL COUNTY,1495,1292,203,0.13578595317725753
1980,G2000830,HODGEMAN COUNTY,1054,863,191,0.18121442125237192
1980,G2000850,JACKSON COUNTY,4492,4147,345,0.07680320569902048
1980,G2000870,JEFFERSON COUNTY,5817,5297,520,0.08939315798521574
1980,G2000890,JEWELL COUNTY,2791,2107,684,0.24507345037620926
1980,G2000910,JOHNSON COUNTY,102827,96927,5900,0.057377926031100784
1980,G2000930,KEARNY COUNTY,1409,1177,232,0.1646557842441448
1980,G2000950,KINGMAN COUNTY,3681,3364,317,0.08611790274381961
1980,G2000970,KIOWA COUNTY,1712,1577,135,0.07885514018691589
1980,G2000990,LABETTE COUNTY,10619,9702,917,0.08635464733025709
1980,G2001010,LANE COUNTY,1159,971,188,0.1622088006902502
1980,G2001030,LEAVENWORTH COUNTY,18441,17030,1411,0.07651428881297109
1980,G2001050,LINCOLN COUNTY,2110,1713,397,0.1881516587677725
1980,G2001070,LINN COUNTY,3977,3154,823,0.2069399044505909
1980,G2001090,LOGAN COUNTY,1616,1342,274,0.16955445544554457
1980,G2001110,LYON COUNTY,13980,13009,971,0.06945636623748212
1980,G2001130,MCPHERSON COUNTY,10464,9807,657,0.06278669724770643
1980,G2001150,MARION COUNTY,5864,5141,723,0.12329467939972714
1980,G2001170,MARSHALL COUNTY,5584,5053,531,0.09509312320916906
1980,G2001190,MEADE COUNTY,2048,1814,234,0.1142578125
1980,G2001210,MIAMI COUNTY,8457,7571,886,0.1047652831973513
1980,G2001230,MITCHELL COUNTY,3510,3148,362,0.10313390313390314
1980,G2001250,MONTGOMERY COUNTY,18153,16388,1765,0.0972291081363962
1980,G2001270,MORRIS COUNTY,3187,2560,627,0.1967367430185127
1980,G2001290,MORTON COUNTY,1454,1233,221,0.15199449793672629
1980,G2001310,NEMAHA COUNTY,4432,4020,412,0.09296028880866426
1980,G2001330,NEOSHO COUNTY,7887,7241,646,0.08190693546342082
1980,G2001350,NESS COUNTY,2107,1789,318,0.15092548647365922
1980,G2001370,NORTON COUNTY,2983,2589,394,0.1320817968488099
1980,G2001390,OSAGE COUNTY,6152,5600,552,0.08972691807542263
1980,G2001410,OSBORNE COUNTY,2774,2387,387,0.1395097332372026
1980,G2001430,OTTAWA COUNTY,2667,2292,375,0.140607424071991
1980,G2001450,PAWNEE COUNTY,3442,3066,376,0.10923881464264962
1980,G2001470,PHILLIPS COUNTY,3503,2883,620,0.17699115044247787
1980,G2001490,POTTAWATOMIE COUNTY,6033,5401,632,0.10475716890435936
1980,G2001510,PRATT COUNTY,4450,4078,372,0.08359550561797753
1980,G2001530,RAWLINS COUNTY,1826,1573,253,0.13855421686746988
1980,G2001550,RENO COUNTY,26574,24448,2126,0.0800030104613532
1980,G2001570,REPUBLIC COUNTY,3801,3116,685,0.18021573270192054
1980,G2001590,RICE COUNTY,4974,4525,449,0.09026940088459992
1980,G2001610,RILEY COUNTY,20873,19269,1604,0.07684568581420974
1980,G2001630,ROOKS COUNTY,3136,2698,438,0.13966836734693877
1980,G2001650,RUSH COUNTY,2100,1827,273,0.13
1980,G2001670,RUSSELL COUNTY,4129,3612,517,0.12521191571809154
1980,G2001690,SALINE COUNTY,20316,18613,1703,0.08382555621185273
1980,G2001710,SCOTT COUNTY,2344,2074,270,0.11518771331058021
1980,G2001730,SEDGWICK COUNTY,145562,137744,7818,0.053709072422747695
1980,G2001750,SEWARD COUNTY,6707,6125,582,0.0867750111823468
1980,G2001770,SHAWNEE COUNTY,64446,58832,5614,0.08711169040747292
1980,G2001790,SHERIDAN COUNTY,1444,1259,185,0.1281163434903047
1980,G2001810,SHERMAN COUNTY,3292,2861,431,0.13092345078979345
1980,G2001830,SMITH COUNTY,2815,2400,415,0.14742451154529307
1980,G2001850,STAFFORD COUNTY,2709,2307,402,0.14839424141749724
1980,G2001870,STANTON COUNTY,960,794,166,0.17291666666666666
1980,G2001890,STEVENS COUNTY,1978,1694,284,0.1435793731041456
1980,G2001910,SUMNER COUNTY,10356,9413,943,0.0910583236770954
